/home/jaredmales/Source/Magellan/visao_base/calib/visao/reconstructor/RecMats/Rec_20111125_165625.fits
11402.7 28.4636 4.95369  0.463381 0.442052
11824.4 33.9818 7.2016  0.450383 0.443665
11357.3 -3.20273 -19.9275  0.464802 0.44254
13675.1 -7.51939 -5.81711  0.397523 0.4393
12647 0.659976 13.0752  0.426072 0.438581
12145.6 2.12558 13.3016  0.440731 0.433939
12023.9 28.1646 9.58066  0.444362 0.430406
11526.6 24.8296 -12.5951  0.459524 0.427288
12777.7 35.2251 0.766669  0.422332 0.42286
11335.7 24.9308 -16.2994  0.46548 0.422584
12482.9 15.7292 -28.5024  0.430814 0.419603
12480.6 27.1017 -40.1318  0.430881 0.417309
11825 4.5971 -26.6697  0.450367 0.415451
12884.9 -4.29518 -4.89546  0.41929 0.414414
11057.6 6.50214 4.35375  0.474293 0.415645
12224.7 17.6163 25.6267  0.438385 0.418176
10893.7 19.748 29.9684  0.479569 0.419001
11654.2 18.5267 20.5217  0.455585 0.421717
12569.3 1.8238 2.85356  0.42831 0.422946
12900.8 45.284 11.5741  0.41884 0.423101
11635.7 29.7964 20.5977  0.456154 0.426262
11597.7 23.1781 11.4914  0.457323 0.426611
11970.6 13.1045 4.38481  0.445965 0.42944
12493.5 2.91855 6.02263  0.430506 0.427014
12752.6 -12.5696 5.60512  0.423048 0.424504
12852 5.99128 6.901  0.42022 0.422469
12632.9 27.6811 -18.6769  0.426477 0.419805
12226.8 2.14681 -30.847  0.438322 0.41993
13297.5 5.42693 -33.5689  0.40778 0.413842
12339.1 -4.23253 -32.0562  0.435016 0.413455
12133.9 12.4552 -16.471  0.441077 0.411577
12737.9 35.9972 -8.64468  0.423469 0.407643
11912.1 11.7048 -19.7018  0.447727 0.408871
11355.8 15.7025 -15.5303  0.464848 0.407586
12834 11.0009 7.56096  0.420731 0.408121
11140.7 22.3392 20.8477  0.471644 0.410558
11889.5 41.5563 25.2831  0.44841 0.41345
13020.4 29.4079 10.5688  0.415475 0.415159
12544.9 18.8116 20.0848  0.429018 0.417543
13248.4 19.896 3.86418  0.409133 0.415699
13485 6.35904 17.3052  0.402653 0.414875
13372.4 10.1434 9.53264  0.405725 0.414047
12436.1 2.86587 8.28724  0.432178 0.413822
12618.1 15.6078 -7.96285  0.426904 0.411379
13595.7 16.7243 -0.382177  0.399659 0.406692
13192 9.58688 -1.56042  0.410691 0.402762
11032.9 10.0777 -13.715  0.475086 0.40267
11870.5 22.3369 -28.9109  0.448986 0.402371
11445 8.26401 -13.2808  0.46206 0.402447
12826.3 -15.9024 -17.7176  0.42095 0.401648
13396.8 15.5438 -7.61879  0.405057 0.402949
11857 -7.72822 -11.2062  0.449394 0.406215
13503.6 27.0364 -7.78863  0.40215 0.405558
12414.3 12.493 -6.36409  0.432814 0.410885
12672.5 11.3086 1.20518  0.425341 0.410162
12403.6 26.2071 14.8104  0.433125 0.412453
11793.6 30.2912 11.8628  0.451321 0.415723
11877.1 37.5108 -8.49807  0.448786 0.415623
11754.4 8.28248 4.77503  0.452515 0.417002
11948.4 5.73587 29.8834  0.446633 0.417489
11653.5 -6.63671 20.0103  0.455605 0.418676
11689.3 10.0963 19.2816  0.454508 0.419071
13083.4 40.9326 12.2647  0.413713 0.418564
12787.6 29.3 -6.9556  0.422049 0.42046
12653.8 22.3754 -3.90798  0.425877 0.420519
12883.8 39.6426 -18.0664  0.41932 0.417192
12305.3 28.2928 -30.2312  0.436008 0.418917
12146.3 12.9444 -23.57  0.440708 0.418204
12853.5 15.0106 -16.5945  0.420177 0.417466
12191.3 11.6654 -8.48637  0.439375 0.417026
12222.8 12.2673 -1.35382  0.438442 0.41289
12188.7 10.1664 10.0099  0.439451 0.413347
13950.9 18.3754 7.70655  0.390197 0.407577
11505.3 26.3657 -4.85046  0.460185 0.409397
11167.8 27.9958 4.37238  0.47078 0.410543
13086.8 27.2176 20.2283  0.413618 0.408169
12363.2 27.3415 41.2575  0.434307 0.410071
11459 40.7425 27.9442  0.461623 0.413203
11243.7 20.0629 27.0751  0.468376 0.416927
11942.4 22.7464 36.8487  0.446814 0.418796
11156.8 17.5891 28.1867  0.471131 0.423117
11657.2 16.6394 5.15023  0.455494 0.427507
11301.7 20.2124 11.059  0.466547 0.430679
11819.9 45.9161 -25.3244  0.45052 0.432378
12247.9 33.4194 -47.4084  0.437699 0.433927
11693.2 15.4143 -42.303  0.454387 0.435434
13402.4 11.264 -40.4639  0.404905 0.432953
11415.6 12.2395 -37.1876  0.462977 0.43576
12400.5 22.9056 -14.8702  0.433217 0.432647
11789.7 24.6477 6.74875  0.45144 0.431733
11956.4 10.3365 24.1757  0.44639 0.429372
11979.6 22.066 18.7166  0.445693 0.429384
11341.3 19.2615 13.7166  0.465302 0.425725
12636.5 35.2125 2.10568  0.426375 0.421857
11428.2 27.5349 26.723  0.462582 0.42507
13062.5 19.5582 18.4968  0.414295 0.421069
12598.9 13.9089 17.8586  0.427456 0.418935
13335.7 31.7432 10.4043  0.406731 0.416123
11178.2 24.5396 9.85543  0.470452 0.419369
11959.5 23.8136 8.18801  0.446297 0.417518
11938.8 27.2473 16.4631  0.446922 0.418319
12535.7 27.5996 18.4658  0.429282 0.416919
12495.4 29.9669 -0.378673  0.430453 0.416936
14098.1 42.087 -11.7504  0.386341 0.41371
12565.3 34.0443 -2.71896  0.428426 0.412107
13790.8 5.46288 -21.8932  0.394432 0.41004
12018.9 3.68134 -7.83393  0.444512 0.407034
12682.6 -5.33664 -6.93572  0.42505 0.405668
13173.9 -6.98733 -7.56077  0.411193 0.402204
13283.7 5.48209 -11.0713  0.408159 0.399977
13283 8.34103 -7.90123  0.408179 0.397866
15134.1 8.80552 -13.4442  0.360263 0.39146
13897.1 5.48886 16.5882  0.391615 0.390655
14914.4 20.7323 14.2684  0.365641 0.383524
13511 -8.55654 4.67119  0.401948 0.382702
14720.8 7.26179 28.6863  0.370449 0.376265
14083 14.3679 40.9471  0.386734 0.373406
15814.9 17.8973 25.0334  0.344091 0.364055
14161.7 28.1074 19.2546  0.384687 0.362588
13925.1 18.7805 3.65464  0.390876 0.360028
14696.3 18.1135 -4.38586  0.371062 0.357177
14159.1 17.9916 -10.4751  0.384755 0.355305
14730.3 11.759 -13.269  0.370212 0.354823
14257 -4.13148 -31.4694  0.382222 0.352268
13034 0.690154 -25.6619  0.415092 0.356017
14895.1 -16.615 -19.1004  0.366117 0.353262
15351.8 -19.4968 -2.85882  0.355011 0.354369
14201.2 -1.10566 -1.41708  0.383662 0.35752
14060.5 1.47498 -4.61955  0.387323 0.359345
14535.9 10.1916 -4.81622  0.375098 0.359707
16361.9 6.32766 8.51055  0.331627 0.359266
14850 6.52245 1.55397  0.367232 0.357712
14352.9 15.2722 14.1328  0.379756 0.358168
13512.3 18.3286 -0.196746  0.401913 0.357063
13847.9 8.70237 1.21555  0.392918 0.358161
13500.5 -3.13802 -3.95577  0.402232 0.358373
13768.2 -5.75111 16.269  0.395035 0.361092
13016.3 4.26175 2.31921  0.415588 0.362484
13644.1 1.5626 2.56444  0.398355 0.364472
14719.5 11.7935 -4.06854  0.37048 0.366975
14521.8 -7.16553 -7.96101  0.375454 0.368798
13859.7 -2.24512 2.14749  0.392605 0.372384
14684.3 -5.94092 -7.90299  0.371361 0.372747
14130.7 -0.996163 -21.4218  0.385493 0.372696
14115.5 0.839793 -32.4968  0.385887 0.375086
13436.4 -0.923267 -37.5247  0.403978 0.376296
14169.4 -26.5167 -12.9905  0.384486 0.37344
14609.8 -5.22237 -0.442184  0.373233 0.371174
13691.4 0.883034 -8.2941  0.397087 0.371113
13896.4 -0.325758 -15.0425  0.391634 0.371525
13943 7.7703 10.6655  0.390405 0.368771
13669.1 8.4766 8.0526  0.397684 0.368199
14553.1 11.3822 27.8423  0.374662 0.366377
14360.3 3.86087 12.4035  0.379567 0.36719
14158.5 6.1642 17.522  0.384771 0.36745
14851.3 -10.8802 10.4059  0.367201 0.367034
13052 -2.93909 27.8976  0.414588 0.368724
13214.2 -3.82579 1.69936  0.410078 0.370493
13416.1 -2.27971 -3.62817  0.404529 0.372637
15162.6 -10.564 -29.3534  0.35957 0.370508
12937.3 -5.80589 -12.8863  0.417809 0.372513
13065.1 -13.0103 -18.7781  0.414224 0.374922
13400.3 -13.8025 -33.8048  0.40496 0.375739
14258.3 -1.36567 -23.7714  0.382187 0.376205
13931.2 -12.6672 -26.4706  0.390714 0.376894
14729.9 -18.8268 -29.6514  0.37022 0.377269
13436.9 -26.8352 -1.94234  0.403964 0.379523
13621.4 5.20841 5.12104  0.398966 0.378586
13233.7 0.63153 -3.0068  0.40954 0.379583
13243 10.0862 0.406417  0.409282 0.380276
14294.7 20.2999 1.87149  0.381252 0.37847
13605.5 3.93077 -10.9168  0.399395 0.379716
13298.6 14.5805 7.79832  0.407751 0.379753
14409.6 -3.94502 3.91667  0.378308 0.377548
14454.5 -4.655 4.86283  0.377163 0.377222
13582.1 4.65691 -1.85693  0.400027 0.375581
13434.5 -6.95 0.447845  0.404029 0.37603
14329.8 -15.1384 4.46141  0.38035 0.374892
14983.4 0.685073 18.2933  0.363944 0.374822
14619.8 23.4975 10.7112  0.37298 0.370678
14283.7 25.0486 3.60477  0.381534 0.369258
13981.8 5.86765 0.997453  0.389384 0.36841
14157.7 14.4899 -3.84248  0.38479 0.367512
13205.1 26.3648 0.899484  0.410329 0.367019
13598 5.14051 -7.51127  0.399597 0.367132
12812 -4.36469 -12.635  0.421355 0.367447
12531.5 -5.19737 -13.4392  0.429405 0.37064
12698.7 -12.4854 -4.12313  0.42459 0.373943
12965.7 -6.40988 3.26746  0.417011 0.378024
12502.6 22.9048 8.32094  0.430242 0.384941
13613.8 13.6539 19.1036  0.399171 0.387611
13047.9 23.4238 14.4416  0.414704 0.391993
13934.1 6.9881 11.4244  0.390638 0.395444
12449 29.3595 22.6373  0.431801 0.399971
13529.5 25.1935 6.79727  0.401448 0.399519
12278.9 22.836 -1.25048  0.436784 0.402087
13052.1 13.9238 -8.52336  0.414587 0.40281
13331.9 -3.99684 -12.446  0.406835 0.402439
13303.9 -5.59313 8.9817  0.407603 0.400519
12311 -4.62792 -3.35646  0.435839 0.400227
12865 15.7425 -7.3012  0.419853 0.398565
11951.8 5.72601 7.85899  0.446529 0.4002
14214.4 20.1326 23.686  0.383322 0.396198
12691.7 4.182 12.0361  0.424789 0.398279
12920.7 18.5289 47.5295  0.418277 0.397801
13541.7 21.6935 46.6678  0.401117 0.396896
14167.7 16.874 25.4285  0.384531 0.395675
13829.4 32.4033 15.1949  0.393407 0.394898
14101.7 39.2301 5.78703  0.386247 0.391587
13377.3 24.2548 1.46967  0.405591 0.391054
12753.7 25.8682 -9.64444  0.423015 0.388809
13598.6 -11.2954 -18.7772  0.399581 0.386545
12798.8 -15.9602 -2.59623  0.42173 0.383883
13185.5 -13.4506 7.09068  0.410874 0.383885
13630.7 11.4979 26.0255  0.398716 0.381226
13874.6 -1.57328 26.3273  0.392211 0.381307
13540.1 -3.33938 36.0197  0.401161 0.381859
13723.2 -0.634793 18.0677  0.396236 0.381671
14662.5 4.43221 35.164  0.371909 0.378864
14210.7 17.244 39.1017  0.383418 0.379323
12714.4 32.7212 10.5188  0.424139 0.379737
14674.2 15.9822 20.9127  0.371614 0.379562
13820.5 16.0489 18.5318  0.393644 0.37717
13980.4 17.2504 9.78741  0.389421 0.375576
16048 11.9167 -3.05893  0.338723 0.37105
14297.5 14.1038 8.85582  0.381178 0.369974
14263.1 2.18973 21.2194  0.382065 0.366448
12585.7 15.8854 24.6001  0.427839 0.367117
12672.7 5.02192 48.5784  0.425335 0.366647
14157.5 17.0566 34.6962  0.384796 0.364819
14114.7 14.7152 8.20547  0.385908 0.366836
15061.3 19.0433 33.1927  0.362036 0.365557
13134.4 11.1982 24.2304  0.412291 0.369468
12540.9 22.6125 28.0569  0.429134 0.373546
13351 18.5482 27.2919  0.406309 0.375821
13712.2 39.2865 24.3182  0.39653 0.377422
13707.1 9.16234 5.95138  0.396667 0.379604
13800.2 19.0271 10.8491  0.394184 0.382125
13264.4 6.20007 -0.214634  0.408692 0.383829
12699.5 9.5661 10.2757  0.424566 0.384466
13826.7 23.0251 10.6672  0.39348 0.386816
13067.3 18.1645 13.9853  0.414162 0.387721
14463.8 -6.78052 25.1438  0.376927 0.385886
14137 5.92024 42.2392  0.385329 0.387206
13633.5 2.79009 34.2442  0.398642 0.384503
14188.3 31.9921 42.6735  0.383998 0.382305
14699.3 3.19276 31.5826  0.370986 0.377824
14824.1 6.85339 25.8144  0.367875 0.375076
13945.6 10.2696 20.241  0.390335 0.375101
13329.4 23.808 42.9653  0.406903 0.373233
13251.8 30.8439 21.9485  0.409038 0.372618
13587.1 26.2867 37.5449  0.399891 0.369041
13367.5 -2.26064 39.2397  0.405859 0.368512
12074.7 2.24115 38.0893  0.442842 0.373205
15683 8.07863 22.6362  0.347167 0.370856
12956.1 13.0457 41.8273  0.41728 0.375061
12704.2 17.3997 30.2475  0.424431 0.378466
12885.6 3.11372 12.3252  0.41927 0.381179
12611.4 8.45703 17.8938  0.427096 0.384759
14950.2 5.08968 11.2829  0.364759 0.386108
13124.1 31.8753 5.71717  0.412576 0.388842
13290.1 26.782 -1.99601  0.407982 0.391702
13223.5 -1.81291 -6.88263  0.409821 0.392229
12919.3 8.50241 -13.0287  0.418316 0.392354
13690.4 -4.85064 11.667  0.397114 0.391837
12890.2 -2.11487 3.08283  0.419139 0.392774
12668.7 7.3395 18.6362  0.425449 0.393095
13770.6 2.32176 26.5114  0.394972 0.39044
12578.9 4.01352 53.225  0.428035 0.391291
13625.1 14.622 59.5748  0.398866 0.390406
13732.3 30.3203 68.8242  0.395993 0.39056
14945.2 38.8599 56.9478  0.364884 0.387926
13315.2 25.345 32.3246  0.407294 0.386384
13613.6 8.33594 17.3515  0.399176 0.388975
13774.1 30.7273 23.5827  0.394879 0.383981
14380.1 16.0053 39.0979  0.379062 0.380491
13609.9 25.2957 18.6973  0.399275 0.379596
14100.1 22.7074 19.1923  0.386288 0.376375
13322.7 17.56 19.0566  0.407087 0.378036
13393.2 -6.918 20.9287  0.405156 0.374533
13723.2 12.3221 20.2782  0.396235 0.373321
14927.4 4.8177 24.1649  0.365321 0.370932
14667.7 6.44493 -11.5559  0.371778 0.369374
16371.1 -4.8594 12.7415  0.33142 0.366219
15341.9 -3.54728 9.76546  0.355249 0.36317
14147.3 27.0451 8.04495  0.38506 0.361532
16111.5 37.7527 23.0161  0.337275 0.357575
14514.7 39.7688 22.3794  0.375634 0.354067
13314.4 32.0447 14.9355  0.407316 0.354378
13957.2 -16.5782 28.5434  0.39003 0.352177
14903.1 6.10647 34.0356  0.36592 0.350931
13517 -7.90577 25.496  0.401787 0.350306
13565 1.75527 8.71032  0.400487 0.352077
14205.2 5.41609 12.0689  0.38356 0.353925
12872.9 8.29941 21.5597  0.419629 0.359953
15223.3 27.76 22.1479  0.358101 0.359961
13055 29.5548 10.5979  0.414506 0.366927
16072.3 27.6067 1.10653  0.338167 0.365862
14873.5 22.7941 -2.06088  0.366651 0.368489
15592.2 3.84681 0.607281  0.349299 0.368149
15256.2 -6.27933 -18.6485  0.357307 0.368049
16955 -1.23091 -20.2049  0.318619 0.361627
16887.1 5.03006 -15.1626  0.320083 0.356681
16954.3 -8.23889 -17.843  0.318634 0.347733
15783.1 11.6275 -24.1965  0.344831 0.339298
16495.8 9.23108 12.3919  0.328643 0.333074
14899.2 8.70558 -12.4213  0.366016 0.326704
15481.1 20.0204 -30.6792  0.351928 0.320044
15008.2 11.7415 -12.5087  0.363336 0.318382
15799.9 -2.98137 -18.8846  0.34444 0.317393
16268.8 8.99003 10.9268  0.333716 0.314807
15432.6 16.8849 13.6402  0.353081 0.31659
14619.8 18.2851 7.25467  0.37298 0.321286
15358.1 6.17211 -0.74702  0.354859 0.322538
14346.5 8.7749 11.1243  0.379922 0.330904
12831.9 -5.69693 0.539773  0.420791 0.336293
13939.5 -4.00912 7.77466  0.390497 0.344851
13737.1 -4.98763 -17.2804  0.395864 0.350191
15436.8 -6.20091 -17.2401  0.352981 0.3541
15140 3.31013 -14.2549  0.36012 0.357605
15051.4 -8.67836 -32.5964  0.362278 0.361878
14644.5 -4.12103 -29.6874  0.372359 0.363735
17377.3 3.77226 -28.2966  0.309672 0.360109
15509.8 16.5627 -20.6251  0.351246 0.358116
14412.2 6.29244 -30.1315  0.378241 0.357845
15803.1 1.10809 -12.0243  0.344365 0.351722
14918.5 -5.12997 -8.54504  0.365541 0.34978
14074.6 -17.0864 -16.8701  0.386953 0.347546
13796.8 -11.0178 -22.8819  0.394275 0.346969
13971.4 -7.37839 -10.9842  0.389656 0.346666
14438 -12.0403 -5.82425  0.377582 0.34565
14902.6 2.12731 -6.52178  0.365932 0.345251
15643.2 22.7999 -17.9703  0.348099 0.346731
15842.1 38.9656 -25.354  0.34346 0.346922
13780.8 6.97283 -23.6282  0.3947 0.349712
13670.2 -13.3815 -18.0189  0.397654 0.354805
13761.1 -16.1781 -23.8589  0.395224 0.357781
13471 -19.6789 0.123738  0.403034 0.36294
14139 -24.8538 -8.91894  0.385278 0.364217
12743.2 -23.0091 -17.3165  0.423317 0.36845
12085.4 -11.0554 -25.93  0.442524 0.372731
14321.2 -22.2722 -37.6657  0.380569 0.376235
15426.7 16.7418 -35.5007  0.35322 0.374869
14304.6 -10.5317 -42.1823  0.380997 0.375783
13669.8 -25.6454 -51.5452  0.397665 0.3795
14884.3 -19.0458 -35.9603  0.366384 0.377847
13029.3 -23.0285 -13.636  0.415225 0.379422
13666.6 -25.8701 -18.8568  0.397751 0.378933
13091.2 -23.3291 -19.8262  0.413495 0.380106
13546.1 -0.751046 -15.4774  0.400999 0.38006
13885.1 -17.3858 -6.83356  0.391932 0.379267
13373 -32.3178 -11.3832  0.405707 0.379701
13758.8 -12.0909 -26.9581  0.395286 0.378961
12673.9 -11.1909 -27.4347  0.425299 0.3786
11810 -41.5106 -31.8579  0.450821 0.382405
12665.4 -20.4904 -45.8985  0.425544 0.385484
11877.9 -27.2977 -30.0834  0.448761 0.390767
11737.3 -9.2066 -15.5183  0.453036 0.397616
12228.5 -38.9032 -19.7055  0.438272 0.401491
12372.5 -15.0266 -42.6375  0.434035 0.40603
12807.7 -21.2259 -20.6557  0.421478 0.412745
12687.9 -20.5286 -35.1006  0.424899 0.417296
12924.3 -23.3975 -30.7132  0.418176 0.417531
11912.5 -17.2063 -32.0566  0.447714 0.419294
11734.2 -5.69258 -29.8781  0.453133 0.422546
12963.3 -13.0684 -9.63087  0.417078 0.41922
12016.2 -42.6229 5.54217  0.444595 0.420936
13679 -7.97321 4.55902  0.39742 0.416938
13515.5 -26.4852 2.13153  0.401827 0.414672
13135.1 -8.70592 11.1282  0.412271 0.412153
12556.7 -11.3347 -23.6666  0.428675 0.408897
12316.2 -14.3238 -17.685  0.435687 0.407076
12778 -13.3386 -1.9219  0.422324 0.403199
12529.2 -20.8164 -12.3814  0.42947 0.400863
12307.1 -21.5416 -24.2866  0.435956 0.401919
13575 -16.8557 -24.9526  0.400218 0.398944
12444.9 -38.2727 -5.70357  0.431921 0.399847
11584.6 -14.7894 -8.7095  0.457729 0.402978
12046.7 -18.5998 -35.5534  0.44368 0.404515
12545.1 -9.08323 -20.8535  0.42901 0.406192
11842.9 -5.5078 -30.758  0.449821 0.409081
11255 -23.9235 -17.1899  0.46802 0.413577
14066.2 5.82459 -7.50267  0.387172 0.411082
14708.3 -21.8916 -12.5067  0.37076 0.409782
13657.1 -33.2792 -7.46907  0.398007 0.411296
14891.5 -33.5506 -16.1129  0.366207 0.405379
14344.6 -48.2015 -3.36796  0.379969 0.402688
16111.1 -32.3028 23.6777  0.337284 0.393147
14221.8 -25.0053 2.48318  0.383131 0.386071
15440.7 -17.8866 -3.1384  0.352887 0.375284
16504.1 -30.2603 -4.17698  0.32846 0.363868
18272.1 -9.36005 12.4905  0.291531 0.35137
13360.8 -22.4071 -4.90178  0.406043 0.346544
15188.2 -5.49883 -22.4087  0.358949 0.336867
15471.2 -31.8783 -43.7464  0.352163 0.331662
15028.5 -37.1039 -46.6677  0.362838 0.326437
14683.1 -42.2587 -32.4942  0.37139 0.323673
16344.6 -39.2413 -19.1798  0.332014 0.321981
14289.8 -25.3766 -20.5645  0.381378 0.325999
15447.7 -21.3613 -17.6445  0.352722 0.326557
13269.2 -12.2262 -3.25361  0.408558 0.3321
14558.5 -23.0214 -1.16116  0.374526 0.339073
14931.1 -26.0217 1.88959  0.36523 0.343418
13563.2 -25.7106 14.8455  0.400536 0.347899
13942.5 -29.4867 14.0977  0.390418 0.353598
14363.4 -39.9627 6.29941  0.379488 0.356595
13871.6 -16.3813 15.3362  0.392288 0.362868
15107.2 -12.9276 16.8676  0.360917 0.362312
15386.6 -10.1856 26.5387  0.354178 0.364256
15107.8 4.7597 10.6886  0.360902 0.365319
15966.9 -24.5668 -5.66051  0.340582 0.364492
15078.9 -12.1112 -1.42297  0.361607 0.357771
17177.1 -3.33284 9.24238  0.313881 0.353819
15286.2 -12.7241 -7.36524  0.356586 0.35153
15003.4 -13.9223 -15.8815  0.363452 0.34702
16796.8 -29.4597 -17.4026  0.322039 0.339449
14667.7 -37.3675 -9.66026  0.371779 0.338657
14676.5 -22.3535 -12.9705  0.371557 0.333283
13978.6 -44.7425 9.50432  0.389468 0.334079
14832.2 -37.2213 2.53402  0.367675 0.330992
15232.8 -18.9033 -15.1084  0.357871 0.332976
14968.4 -38.8342 -5.45881  0.364311 0.335759
14567.9 -51.0356 19.0492  0.37429 0.337587
14829.2 -22.3792 22.2732  0.367748 0.34124
14358.6 -14.6058 17.8341  0.37961 0.346198
14328.9 -25.0933 22.2624  0.380372 0.349511
14368.6 -33.8312 18.8868  0.379355 0.35419
15099.1 -14.1824 32.2157  0.361115 0.356055
14425 -6.78638 25.0547  0.377913 0.357889
13056.1 13.2857 7.74515  0.414475 0.362538
13486.2 -25.801 4.34694  0.402622 0.363401
13475.1 -43.3004 6.6106  0.402924 0.367875
13409.2 -28.593 2.47316  0.404719 0.368784
14246.9 -32.7129 6.63523  0.382482 0.369653
12604.7 -34.0627 -3.12986  0.427289 0.376639
15507.1 -24.3787 -15.5413  0.351311 0.373461
13600.4 -45.3928 -1.81134  0.399533 0.377145
13840.4 -51.5893 -9.7532  0.393116 0.378087
14202.7 -48.3186 -1.52858  0.383623 0.379511
13605.6 -18.6428 4.75022  0.399392 0.380921
13147.6 -27.4153 11.0448  0.411925 0.381398
12970 -17.2821 12.8978  0.41689 0.381564
11940.5 -43.9765 15.9754  0.446869 0.384674
11793.8 -21.6832 27.9227  0.451315 0.387318
12712.8 3.58963 27.0685  0.424184 0.389361
11405.4 -9.38709 12.7427  0.463297 0.395486
11926 -7.57073 23.2848  0.447307 0.401081
13151.3 -24.052 9.78935  0.411821 0.40386
12196.5 -16.1722 38.9973  0.43922 0.408416
11602.8 -15.9585 35.6141  0.457167 0.41546
11801.9 -5.3618 3.39656  0.451069 0.420723
13583.9 -31.2054 3.34766  0.399976 0.421594
13769.2 -50.5496 24.6409  0.395007 0.423012
11637.6 -47.0839 27.4737  0.456094 0.423464
12136 -17.0891 27.8704  0.441015 0.425746
11092.5 -30.9586 6.60205  0.473178 0.424482
11705 -44.9805 7.79834  0.454027 0.423303
11094.2 -49.3715 14.4755  0.473125 0.424714
12660.8 -22.3732 26.4268  0.425675 0.421978
12237 -0.776848 26.7646  0.438022 0.421785
10929.4 -7.76488 5.71568  0.478413 0.424991
11280.4 -13.2224 0.354138  0.467217 0.426158
12932.5 -13.9576 13.5996  0.417945 0.425831
11285 -16.9921 10.4617  0.467075 0.431332
13105.2 -14.2699 3.90663  0.413103 0.428582
10967 -1.53444 13.436  0.477203 0.432818
11148.5 -13.907 11.4011  0.471396 0.43574
10714.3 -16.3663 18.425  0.485407 0.436711
10455.5 -17.9876 50.552  0.493954 0.43862
11357.3 -25.3162 33.1453  0.464802 0.439706
12227.8 -12.3512 44.234  0.438292 0.441581
10612.8 -30.1053 9.7503  0.488741 0.445241
11341 -49.9577 18.7683  0.465312 0.44321
11497.3 -48.8213 3.56759  0.460432 0.445287
11790.1 -38.8359 -8.46775  0.451426 0.444921
11983.7 -5.23019 6.4894  0.44557 0.446011
12558.9 -25.4215 -10.9217  0.428612 0.443382
11075 -18.917 -16.0015  0.473737 0.445894
12373.7 -23.6667 6.34684  0.434 0.441536
12405.1 -3.1133 29.3266  0.433081 0.436152
11024.2 -0.661626 16.0182  0.475363 0.435513
11989.2 5.78407 16.6558  0.445405 0.433833
12184.4 -22.257 14.5175  0.439577 0.428005
12755.5 -12.8831 24.6685  0.422965 0.426242
12016.1 -13.3291 12.4599  0.444598 0.421669
12678.1 -4.14323 9.80596  0.425178 0.418891
12648.1 -27.0581 9.80414  0.42604 0.416607
11555 -17.8492 8.74253  0.458643 0.416707
13413.7 -48.8988 27.4871  0.404595 0.414191
11846.9 -16.5965 46.7137  0.449701 0.415975
12788.4 -30.5436 39.8941  0.422028 0.411293
11742.9 -45.0679 5.02203  0.452868 0.412846
11835 -30.4684 -4.86141  0.450062 0.413195
12670.7 -31.1804 -2.24494  0.425392 0.412315
12767.2 -17.6015 13.918  0.42263 0.411749
10317.2 25.4566 3.29121  0.498586 0.417222
12281.9 21.4683 0.492722  0.436697 0.414626
13257.6 -9.31508 27.0388  0.40888 0.415833
11992.7 -3.85565 23.9977  0.445298 0.418636
12146.9 0.33769 22.2493  0.440692 0.417792
13873.4 -12.4891 15.0671  0.392241 0.41687
12751.2 -1.75124 2.54792  0.423089 0.417246
12185.8 -35.0042 -1.9777  0.439537 0.417488
11737.6 -16.4436 17.9957  0.453029 0.41609
13493.3 7.01018 30.0145  0.40243 0.412827
13371 1.174 26.9249  0.405762 0.410025
12369.7 -14.7814 21.1378  0.434117 0.407108
12350.4 -20.0786 24.8872  0.434684 0.407771
13029.4 -36.6166 19.9188  0.415223 0.403064
12738.9 -24.9847 18.7876  0.423438 0.402956
11970.7 -24.3659 -10.228  0.44596 0.402335
11593.9 -17.404 -26.4861  0.457441 0.403912
13233.3 -21.5072 -0.805405  0.409548 0.403831
10811.5 -0.986258 0.996531  0.482234 0.409528
12527.2 -6.34244 9.58828  0.429529 0.406931
11124.8 22.1148 19.5688  0.472148 0.414902
13072.2 11.6165 9.00599  0.414025 0.416893
12653.4 -8.16015 2.37057  0.425889 0.417426
12708.9 -9.89955 5.60024  0.424295 0.418543
13146.7 9.41266 10.5048  0.411948 0.420189
12761.7 12.176 6.75781  0.422787 0.418402
13209.9 -0.826595 14.1186  0.410196 0.415338
12846.3 -14.3617 14.4411  0.420383 0.412709
12768.6 -24.521 23.6448  0.422591 0.41207
13798.8 -0.0541448 35.7293  0.39422 0.406766
13527.4 -9.60733 13.7773  0.401503 0.401037
14510.1 -12.6897 -1.85196  0.375751 0.394651
15132.3 -18.5479 17.4493  0.360306 0.388665
14562.1 -2.10185 -4.45693  0.374435 0.38262
15255 23.8429 -7.42586  0.357335 0.374505
14766.6 20.465 -16.8378  0.369305 0.368096
15659.3 8.47753 -12.4004  0.347722 0.363199
15378.3 13.2603 -9.42719  0.354377 0.353895
13519 -4.65767 -3.97792  0.401733 0.353718
16726.5 -0.0826988 9.87982  0.323569 0.343856
15942.9 0.358941 24.2747  0.341133 0.341756
15662.8 -3.07656 18.6045  0.347641 0.337052
15691.8 -7.32066 2.99501  0.34696 0.333038
15340.8 -9.36521 17.5124  0.355274 0.331061
14174.2 -7.92933 12.9876  0.384362 0.330711
15839.5 29.7626 17.7858  0.343521 0.329135
15339.4 17.2287 6.74212  0.355307 0.329271
15549.9 -0.338256 3.08162  0.350298 0.32955
14998.8 -7.81296 20.4114  0.363567 0.332521
15681.8 -19.6541 3.18569  0.347194 0.332602
